Session_Name_,TRIAL_LABEL,cond,givennew,nptype,ANTIC,BIN_INDEX,AVERAGE_IA_1_SAMPLE_COUNT_%,AVERAGE_IA_2_SAMPLE_COUNT_%,AVERAGE_IA_3_SAMPLE_COUNT_%,AVERAGE_IA_4_SAMPLE_COUNT_%,AVERAGE_IA_5_SAMPLE_COUNT_%,AVERAGE_IA_6_SAMPLE_COUNT_%,AVERAGE_IA_7_SAMPLE_COUNT_%,IA7_span_checker,IA7_despanned,AVERAGE_IA_0_SAMPLE_COUNT_%,S2_SELECTEDITEM,s1target,s2target,Trial_Index_,desc_offset,desc_onset,descpt2_onset,instruction1,instruction2,loc1,loc2,loc3,loc4,loc5,loc6,obj1,obj2,obj3,obj4,obj5,obj6,s1dest,s1destwithoffset,s2_offset,s2dest,s2destwithoffset,type,list,trialid
MS003L3,Trial: 66,NP_new,new,NP,0,5,0,1,0,0,0,0,0,,,0,OBJ2,plant1.jpg,plant2.jpg,66,1689,909,1280,S1plant_7.wav,S2plant_NPnew.wav,8,6,2,11,1,10,plant1.jpg,plant2.jpg,brownegg.jpg,whiteegg.jpg,tomatojuice.jpg,yellowkeychain.jpg,7,19,2646,4,16,crit,3,2
MS003L3,Trial: 66,NP_new,new,NP,0,6,0,1,0,0,0,0,0,,,0,OBJ2,plant1.jpg,plant2.jpg,66,1689,909,1280,S1plant_7.wav,S2plant_NPnew.wav,8,6,2,11,1,10,plant1.jpg,plant2.jpg,brownegg.jpg,whiteegg.jpg,tomatojuice.jpg,yellowkeychain.jpg,7,19,2646,4,16,crit,3,2
MS003L3,Trial: 66,NP_new,new,NP,0,7,0,1,0,0,0,0,0,,,0,OBJ2,plant1.jpg,plant2.jpg,66,1689,909,1280,S1plant_7.wav,S2plant_NPnew.wav,8,6,2,11,1,10,plant1.jpg,plant2.jpg,brownegg.jpg,whiteegg.jpg,tomatojuice.jpg,yellowkeychain.jpg,7,19,2646,4,16,crit,3,2
MS003L3,Trial: 66,NP_new,new,NP,0,8,0,1,0,0,0,0,0,,,0,OBJ2,plant1.jpg,plant2.jpg,66,1689,909,1280,S1plant_7.wav,S2plant_NPnew.wav,8,6,2,11,1,10,plant1.jpg,plant2.jpg,brownegg.jpg,whiteegg.jpg,tomatojuice.jpg,yellowkeychain.jpg,7,19,2646,4,16,crit,3,2
MS003L3,Trial: 66,NP_new,new,NP,0,9,0,1,0,0,0,0,0,,,0,OBJ2,plant1.jpg,plant2.jpg,66,1689,909,1280,S1plant_7.wav,S2plant_NPnew.wav,8,6,2,11,1,10,plant1.jpg,plant2.jpg,brownegg.jpg,whiteegg.jpg,tomatojuice.jpg,yellowkeychain.jpg,7,19,2646,4,16,crit,3,2
MS003L3,Trial: 66,NP_new,new,NP,0,10,0,1,0,0,0,0,0,,,0,OBJ2,plant1.jpg,plant2.jpg,66,1689,909,1280,S1plant_7.wav,S2plant_NPnew.wav,8,6,2,11,1,10,plant1.jpg,plant2.jpg,brownegg.jpg,whiteegg.jpg,tomatojuice.jpg,yellowkeychain.jpg,7,19,2646,4,16,crit,3,2
MS003L3,Trial: 66,NP_new,new,NP,0,11,0,1,0,0,0,0,0,,,0,OBJ2,plant1.jpg,plant2.jpg,66,1689,909,1280,S1plant_7.wav,S2plant_NPnew.wav,8,6,2,11,1,10,plant1.jpg,plant2.jpg,brownegg.jpg,whiteegg.jpg,tomatojuice.jpg,yellowkeychain.jpg,7,19,2646,4,16,crit,3,2
MS003L3,Trial: 66,NP_new,new,NP,0,12,0,1,0,0,0,0,0,,,0,OBJ2,plant1.jpg,plant2.jpg,66,1689,909,1280,S1plant_7.wav,S2plant_NPnew.wav,8,6,2,11,1,10,plant1.jpg,plant2.jpg,brownegg.jpg,whiteegg.jpg,tomatojuice.jpg,yellowkeychain.jpg,7,19,2646,4,16,crit,3,2
MS003L3,Trial: 66,NP_new,new,NP,0,13,0,1,0,0,0,0,0,,,0,OBJ2,plant1.jpg,plant2.jpg,66,1689,909,1280,S1plant_7.wav,S2plant_NPnew.wav,8,6,2,11,1,10,plant1.jpg,plant2.jpg,brownegg.jpg,whiteegg.jpg,tomatojuice.jpg,yellowkeychain.jpg,7,19,2646,4,16,crit,3,2
MS003L3,Trial: 66,NP_new,new,NP,0,14,0,1,0,0,0,0,0,,,0,OBJ2,plant1.jpg,plant2.jpg,66,1689,909,1280,S1plant_7.wav,S2plant_NPnew.wav,8,6,2,11,1,10,plant1.jpg,plant2.jpg,brownegg.jpg,whiteegg.jpg,tomatojuice.jpg,yellowkeychain.jpg,7,19,2646,4,16,crit,3,2
MS003L3,Trial: 66,NP_new,new,NP,0,15,0,1,0,0,0,0,0,,,0,OBJ2,plant1.jpg,plant2.jpg,66,1689,909,1280,S1plant_7.wav,S2plant_NPnew.wav,8,6,2,11,1,10,plant1.jpg,plant2.jpg,brownegg.jpg,whiteegg.jpg,tomatojuice.jpg,yellowkeychain.jpg,7,19,2646,4,16,crit,3,2
MS003L3,Trial: 66,NP_new,new,NP,0,16,0,1,0,0,0,0,0,,,0,OBJ2,plant1.jpg,plant2.jpg,66,1689,909,1280,S1plant_7.wav,S2plant_NPnew.wav,8,6,2,11,1,10,plant1.jpg,plant2.jpg,brownegg.jpg,whiteegg.jpg,tomatojuice.jpg,yellowkeychain.jpg,7,19,2646,4,16,crit,3,2
MS003L3,Trial: 66,NP_new,new,NP,0,17,0,1,0,0,0,0,0,,,0,OBJ2,plant1.jpg,plant2.jpg,66,1689,909,1280,S1plant_7.wav,S2plant_NPnew.wav,8,6,2,11,1,10,plant1.jpg,plant2.jpg,brownegg.jpg,whiteegg.jpg,tomatojuice.jpg,yellowkeychain.jpg,7,19,2646,4,16,crit,3,2
MS003L3,Trial: 66,NP_new,new,NP,0,18,0,1,0,0,0,0,0,,,0,OBJ2,plant1.jpg,plant2.jpg,66,1689,909,1280,S1plant_7.wav,S2plant_NPnew.wav,8,6,2,11,1,10,plant1.jpg,plant2.jpg,brownegg.jpg,whiteegg.jpg,tomatojuice.jpg,yellowkeychain.jpg,7,19,2646,4,16,crit,3,2
MS003L3,Trial: 66,NP_new,new,NP,0,19,0,1,0,0,0,0,0,,,0,OBJ2,plant1.jpg,plant2.jpg,66,1689,909,1280,S1plant_7.wav,S2plant_NPnew.wav,8,6,2,11,1,10,plant1.jpg,plant2.jpg,brownegg.jpg,whiteegg.jpg,tomatojuice.jpg,yellowkeychain.jpg,7,19,2646,4,16,crit,3,2
MS004L4,Trial: 3,NP_new,new,NP,0,0,0,0,0,1,0,0,0,,,0,OBJ2,house1.jpg,house2.jpg,3,1753,1023,1397,S1house_12.wav,S2house_NPnew.wav,11,10,2,7,3,6,house1.jpg,house2.jpg,closedlock.jpg,openlock.jpg,bumpercar.jpg,calculator.jpg,12,24,2750,8,20,crit,4,9
MS004L4,Trial: 3,NP_new,new,NP,0,1,0,0,0,1,0,0,0,,,0,OBJ2,house1.jpg,house2.jpg,3,1753,1023,1397,S1house_12.wav,S2house_NPnew.wav,11,10,2,7,3,6,house1.jpg,house2.jpg,closedlock.jpg,openlock.jpg,bumpercar.jpg,calculator.jpg,12,24,2750,8,20,crit,4,9
MS004L4,Trial: 3,NP_new,new,NP,0,2,0,0,0,1,0,0,0,,,0,OBJ2,house1.jpg,house2.jpg,3,1753,1023,1397,S1house_12.wav,S2house_NPnew.wav,11,10,2,7,3,6,house1.jpg,house2.jpg,closedlock.jpg,openlock.jpg,bumpercar.jpg,calculator.jpg,12,24,2750,8,20,crit,4,9
MS004L4,Trial: 3,NP_new,new,NP,0,3,0,0,0,1,0,0,0,,,0,OBJ2,house1.jpg,house2.jpg,3,1753,1023,1397,S1house_12.wav,S2house_NPnew.wav,11,10,2,7,3,6,house1.jpg,house2.jpg,closedlock.jpg,openlock.jpg,bumpercar.jpg,calculator.jpg,12,24,2750,8,20,crit,4,9
MS004L4,Trial: 3,NP_new,new,NP,0,4,0,0,0,1,0,0,0,,,0,OBJ2,house1.jpg,house2.jpg,3,1753,1023,1397,S1house_12.wav,S2house_NPnew.wav,11,10,2,7,3,6,house1.jpg,house2.jpg,closedlock.jpg,openlock.jpg,bumpercar.jpg,calculator.jpg,12,24,2750,8,20,crit,4,9
MS004L4,Trial: 3,NP_new,new,NP,0,5,0,0,0,1,0,0,0,,,0,OBJ2,house1.jpg,house2.jpg,3,1753,1023,1397,S1house_12.wav,S2house_NPnew.wav,11,10,2,7,3,6,house1.jpg,house2.jpg,closedlock.jpg,openlock.jpg,bumpercar.jpg,calculator.jpg,12,24,2750,8,20,crit,4,9
MS004L4,Trial: 3,NP_new,new,NP,0,6,0,0,0,1,0,0,0,,,0,OBJ2,house1.jpg,house2.jpg,3,1753,1023,1397,S1house_12.wav,S2house_NPnew.wav,11,10,2,7,3,6,house1.jpg,house2.jpg,closedlock.jpg,openlock.jpg,bumpercar.jpg,calculator.jpg,12,24,2750,8,20,crit,4,9
MS004L4,Trial: 3,NP_new,new,NP,0,7,0,0,0,1,0,0,0,,,0,OBJ2,house1.jpg,house2.jpg,3,1753,1023,1397,S1house_12.wav,S2house_NPnew.wav,11,10,2,7,3,6,house1.jpg,house2.jpg,closedlock.jpg,openlock.jpg,bumpercar.jpg,calculator.jpg,12,24,2750,8,20,crit,4,9
MS004L4,Trial: 3,NP_new,new,NP,0,8,0,0,0,0.25,0,0,0,,,0.75,OBJ2,house1.jpg,house2.jpg,3,1753,1023,1397,S1house_12.wav,S2house_NPnew.wav,11,10,2,7,3,6,house1.jpg,house2.jpg,closedlock.jpg,openlock.jpg,bumpercar.jpg,calculator.jpg,12,24,2750,8,20,crit,4,9
MS004L4,Trial: 3,NP_new,new,NP,0,9,0,0.17,0,0,0,0.33,0,,,0.5,OBJ2,house1.jpg,house2.jpg,3,1753,1023,1397,S1house_12.wav,S2house_NPnew.wav,11,10,2,7,3,6,house1.jpg,house2.jpg,closedlock.jpg,openlock.jpg,bumpercar.jpg,calculator.jpg,12,24,2750,8,20,crit,4,9
MS004L4,Trial: 3,NP_new,new,NP,0,10,0,1,0,0,0,0,0,,,0,OBJ2,house1.jpg,house2.jpg,3,1753,1023,1397,S1house_12.wav,S2house_NPnew.wav,11,10,2,7,3,6,house1.jpg,house2.jpg,closedlock.jpg,openlock.jpg,bumpercar.jpg,calculator.jpg,12,24,2750,8,20,crit,4,9
MS004L4,Trial: 3,NP_new,new,NP,0,11,0,1,0,0,0,0,0,,,0,OBJ2,house1.jpg,house2.jpg,3,1753,1023,1397,S1house_12.wav,S2house_NPnew.wav,11,10,2,7,3,6,house1.jpg,house2.jpg,closedlock.jpg,openlock.jpg,bumpercar.jpg,calculator.jpg,12,24,2750,8,20,crit,4,9
MS004L4,Trial: 3,NP_new,new,NP,0,12,0,1,0,0,0,0,0,,,0,OBJ2,house1.jpg,house2.jpg,3,1753,1023,1397,S1house_12.wav,S2house_NPnew.wav,11,10,2,7,3,6,house1.jpg,house2.jpg,closedlock.jpg,openlock.jpg,bumpercar.jpg,calculator.jpg,12,24,2750,8,20,crit,4,9
MS004L4,Trial: 3,NP_new,new,NP,0,13,0,1,0,0,0,0,0,,,0,OBJ2,house1.jpg,house2.jpg,3,1753,1023,1397,S1house_12.wav,S2house_NPnew.wav,11,10,2,7,3,6,house1.jpg,house2.jpg,closedlock.jpg,openlock.jpg,bumpercar.jpg,calculator.jpg,12,24,2750,8,20,crit,4,9
MS004L4,Trial: 3,NP_new,new,NP,0,14,0,1,0,0,0,0,0,,,0,OBJ2,house1.jpg,house2.jpg,3,1753,1023,1397,S1house_12.wav,S2house_NPnew.wav,11,10,2,7,3,6,house1.jpg,house2.jpg,closedlock.jpg,openlock.jpg,bumpercar.jpg,calculator.jpg,12,24,2750,8,20,crit,4,9
MS004L4,Trial: 3,NP_new,new,NP,0,15,0,1,0,0,0,0,0,,,0,OBJ2,house1.jpg,house2.jpg,3,1753,1023,1397,S1house_12.wav,S2house_NPnew.wav,11,10,2,7,3,6,house1.jpg,house2.jpg,closedlock.jpg,openlock.jpg,bumpercar.jpg,calculator.jpg,12,24,2750,8,20,crit,4,9
MS004L4,Trial: 3,NP_new,new,NP,0,16,0,1,0,0,0,0,0,,,0,OBJ2,house1.jpg,house2.jpg,3,1753,1023,1397,S1house_12.wav,S2house_NPnew.wav,11,10,2,7,3,6,house1.jpg,house2.jpg,closedlock.jpg,openlock.jpg,bumpercar.jpg,calculator.jpg,12,24,2750,8,20,crit,4,9
MS004L4,Trial: 3,NP_new,new,NP,0,17,0,1,0,0,0,0,0,,,0,OBJ2,house1.jpg,house2.jpg,3,1753,1023,1397,S1house_12.wav,S2house_NPnew.wav,11,10,2,7,3,6,house1.jpg,house2.jpg,closedlock.jpg,openlock.jpg,bumpercar.jpg,calculator.jpg,12,24,2750,8,20,crit,4,9
MS004L4,Trial: 3,NP_new,new,NP,0,18,0,1,0,0,0,0,0,,,0,OBJ2,house1.jpg,house2.jpg,3,1753,1023,1397,S1house_12.wav,S2house_NPnew.wav,11,10,2,7,3,6,house1.jpg,house2.jpg,closedlock.jpg,openlock.jpg,bumpercar.jpg,calculator.jpg,12,24,2750,8,20,crit,4,9
MS004L4,Trial: 3,NP_new,new,NP,0,19,0,1,0,0,0,0,0,,,0,OBJ2,house1.jpg,house2.jpg,3,1753,1023,1397,S1house_12.wav,S2house_NPnew.wav,11,10,2,7,3,6,house1.jpg,house2.jpg,closedlock.jpg,openlock.jpg,bumpercar.jpg,calculator.jpg,12,24,2750,8,20,crit,4,9
MS004L4,Trial: 6,pronoun_same,same,pronoun,0,0,0,1,0,0,0,0,0,,,0,OBJ1,lunchboxrocket.jpg,lunchboxrocket.jpg,6,746,665,734,S1lunchboxrocket_10.wav,S2pronoun_8.wav,9,12,1,6,5,4,lunchboxrocket.jpg,lunchboxflowers.jpg,cad.jpg,usd.jpg,dropper.jpg,olive.jpg,10,22,1769,8,20,crit,4,3
MS004L4,Trial: 6,pronoun_same,same,pronoun,0,1,0,1,0,0,0,0,0,,,0,OBJ1,lunchboxrocket.jpg,lunchboxrocket.jpg,6,746,665,734,S1lunchboxrocket_10.wav,S2pronoun_8.wav,9,12,1,6,5,4,lunchboxrocket.jpg,lunchboxflowers.jpg,cad.jpg,usd.jpg,dropper.jpg,olive.jpg,10,22,1769,8,20,crit,4,3
MS004L4,Trial: 6,pronoun_same,same,pronoun,0,2,0,1,0,0,0,0,0,,,0,OBJ1,lunchboxrocket.jpg,lunchboxrocket.jpg,6,746,665,734,S1lunchboxrocket_10.wav,S2pronoun_8.wav,9,12,1,6,5,4,lunchboxrocket.jpg,lunchboxflowers.jpg,cad.jpg,usd.jpg,dropper.jpg,olive.jpg,10,22,1769,8,20,crit,4,3
MS004L4,Trial: 6,pronoun_same,same,pronoun,0,3,0,1,0,0,0,0,0,,,0,OBJ1,lunchboxrocket.jpg,lunchboxrocket.jpg,6,746,665,734,S1lunchboxrocket_10.wav,S2pronoun_8.wav,9,12,1,6,5,4,lunchboxrocket.jpg,lunchboxflowers.jpg,cad.jpg,usd.jpg,dropper.jpg,olive.jpg,10,22,1769,8,20,crit,4,3
MS004L4,Trial: 6,pronoun_same,same,pronoun,0,4,0,1,0,0,0,0,0,,,0,OBJ1,lunchboxrocket.jpg,lunchboxrocket.jpg,6,746,665,734,S1lunchboxrocket_10.wav,S2pronoun_8.wav,9,12,1,6,5,4,lunchboxrocket.jpg,lunchboxflowers.jpg,cad.jpg,usd.jpg,dropper.jpg,olive.jpg,10,22,1769,8,20,crit,4,3
MS004L4,Trial: 6,pronoun_same,same,pronoun,0,5,0,1,0,0,0,0,0,,,0,OBJ1,lunchboxrocket.jpg,lunchboxrocket.jpg,6,746,665,734,S1lunchboxrocket_10.wav,S2pronoun_8.wav,9,12,1,6,5,4,lunchboxrocket.jpg,lunchboxflowers.jpg,cad.jpg,usd.jpg,dropper.jpg,olive.jpg,10,22,1769,8,20,crit,4,3
MS004L4,Trial: 6,pronoun_same,same,pronoun,0,6,0,1,0,0,0,0,0,,,0,OBJ1,lunchboxrocket.jpg,lunchboxrocket.jpg,6,746,665,734,S1lunchboxrocket_10.wav,S2pronoun_8.wav,9,12,1,6,5,4,lunchboxrocket.jpg,lunchboxflowers.jpg,cad.jpg,usd.jpg,dropper.jpg,olive.jpg,10,22,1769,8,20,crit,4,3
MS004L4,Trial: 6,pronoun_same,same,pronoun,0,7,0,1,0,0,0,0,0,,,0,OBJ1,lunchboxrocket.jpg,lunchboxrocket.jpg,6,746,665,734,S1lunchboxrocket_10.wav,S2pronoun_8.wav,9,12,1,6,5,4,lunchboxrocket.jpg,lunchboxflowers.jpg,cad.jpg,usd.jpg,dropper.jpg,olive.jpg,10,22,1769,8,20,crit,4,3
MS004L4,Trial: 6,pronoun_same,same,pronoun,0,8,0,0.92,0,0,0,0,0,,,0.08,OBJ1,lunchboxrocket.jpg,lunchboxrocket.jpg,6,746,665,734,S1lunchboxrocket_10.wav,S2pronoun_8.wav,9,12,1,6,5,4,lunchboxrocket.jpg,lunchboxflowers.jpg,cad.jpg,usd.jpg,dropper.jpg,olive.jpg,10,22,1769,8,20,crit,4,3
MS004L4,Trial: 6,pronoun_same,same,pronoun,0,9,0,0,0,0,0,0,0,,,1,OBJ1,lunchboxrocket.jpg,lunchboxrocket.jpg,6,746,665,734,S1lunchboxrocket_10.wav,S2pronoun_8.wav,9,12,1,6,5,4,lunchboxrocket.jpg,lunchboxflowers.jpg,cad.jpg,usd.jpg,dropper.jpg,olive.jpg,10,22,1769,8,20,crit,4,3
MS004L4,Trial: 6,pronoun_same,same,pronoun,0,10,0,0,0,0,0,0,0,,,1,OBJ1,lunchboxrocket.jpg,lunchboxrocket.jpg,6,746,665,734,S1lunchboxrocket_10.wav,S2pronoun_8.wav,9,12,1,6,5,4,lunchboxrocket.jpg,lunchboxflowers.jpg,cad.jpg,usd.jpg,dropper.jpg,olive.jpg,10,22,1769,8,20,crit,4,3
MS004L4,Trial: 6,pronoun_same,same,pronoun,0,11,0,0,0,0,0,0,0,,,1,OBJ1,lunchboxrocket.jpg,lunchboxrocket.jpg,6,746,665,734,S1lunchboxrocket_10.wav,S2pronoun_8.wav,9,12,1,6,5,4,lunchboxrocket.jpg,lunchboxflowers.jpg,cad.jpg,usd.jpg,dropper.jpg,olive.jpg,10,22,1769,8,20,crit,4,3
MS004L4,Trial: 6,pronoun_same,same,pronoun,0,12,0,0,0,0,0,0,0.33,,,0.67,OBJ1,lunchboxrocket.jpg,lunchboxrocket.jpg,6,746,665,734,S1lunchboxrocket_10.wav,S2pronoun_8.wav,9,12,1,6,5,4,lunchboxrocket.jpg,lunchboxflowers.jpg,cad.jpg,usd.jpg,dropper.jpg,olive.jpg,10,22,1769,8,20,crit,4,3
MS004L4,Trial: 6,pronoun_same,same,pronoun,0,13,0,0,0,0,0,0,1,,,0,OBJ1,lunchboxrocket.jpg,lunchboxrocket.jpg,6,746,665,734,S1lunchboxrocket_10.wav,S2pronoun_8.wav,9,12,1,6,5,4,lunchboxrocket.jpg,lunchboxflowers.jpg,cad.jpg,usd.jpg,dropper.jpg,olive.jpg,10,22,1769,8,20,crit,4,3
MS004L4,Trial: 6,pronoun_same,same,pronoun,0,14,0,0,0,0,0,0,1,,,0,OBJ1,lunchboxrocket.jpg,lunchboxrocket.jpg,6,746,665,734,S1lunchboxrocket_10.wav,S2pronoun_8.wav,9,12,1,6,5,4,lunchboxrocket.jpg,lunchboxflowers.jpg,cad.jpg,usd.jpg,dropper.jpg,olive.jpg,10,22,1769,8,20,crit,4,3
MS004L4,Trial: 6,pronoun_same,same,pronoun,0,15,0,0,0,0,0,0,1,,,0,OBJ1,lunchboxrocket.jpg,lunchboxrocket.jpg,6,746,665,734,S1lunchboxrocket_10.wav,S2pronoun_8.wav,9,12,1,6,5,4,lunchboxrocket.jpg,lunchboxflowers.jpg,cad.jpg,usd.jpg,dropper.jpg,olive.jpg,10,22,1769,8,20,crit,4,3
MS004L4,Trial: 6,pronoun_same,same,pronoun,0,16,0,0,0,0,0,0,1,,,0,OBJ1,lunchboxrocket.jpg,lunchboxrocket.jpg,6,746,665,734,S1lunchboxrocket_10.wav,S2pronoun_8.wav,9,12,1,6,5,4,lunchboxrocket.jpg,lunchboxflowers.jpg,cad.jpg,usd.jpg,dropper.jpg,olive.jpg,10,22,1769,8,20,crit,4,3
MS004L4,Trial: 6,pronoun_same,same,pronoun,0,17,0,0,0,0,0,0,1,,,0,OBJ1,lunchboxrocket.jpg,lunchboxrocket.jpg,6,746,665,734,S1lunchboxrocket_10.wav,S2pronoun_8.wav,9,12,1,6,5,4,lunchboxrocket.jpg,lunchboxflowers.jpg,cad.jpg,usd.jpg,dropper.jpg,olive.jpg,10,22,1769,8,20,crit,4,3
MS004L4,Trial: 6,pronoun_same,same,pronoun,0,18,0,0,0,0,0,0,1,,,0,OBJ1,lunchboxrocket.jpg,lunchboxrocket.jpg,6,746,665,734,S1lunchboxrocket_10.wav,S2pronoun_8.wav,9,12,1,6,5,4,lunchboxrocket.jpg,lunchboxflowers.jpg,cad.jpg,usd.jpg,dropper.jpg,olive.jpg,10,22,1769,8,20,crit,4,3
MS004L4,Trial: 6,pronoun_same,same,pronoun,0,19,0,0,0,0,0,0,1,,,0,OBJ1,lunchboxrocket.jpg,lunchboxrocket.jpg,6,746,665,734,S1lunchboxrocket_10.wav,S2pronoun_8.wav,9,12,1,6,5,4,lunchboxrocket.jpg,lunchboxflowers.jpg,cad.jpg,usd.jpg,dropper.jpg,olive.jpg,10,22,1769,8,20,crit,4,3
MS004L4,Trial: 9,NP_same,same,NP,0,0,0,1,0,0,0,0,0,,,0,OBJ1,dog1.jpg,dog1.jpg,9,1631,871,1290,S1dog_2.wav,S2dog_NPsame.wav,3,4,6,9,12,11,dog1.jpg,dog2.jpg,pointybulb.jpg,roundbulb.jpg,campfire.jpg,woodenfork.jpg,2,14,2580,8,20,crit,4,22
MS004L4,Trial: 9,NP_same,same,NP,0,1,0,1,0,0,0,0,0,,,0,OBJ1,dog1.jpg,dog1.jpg,9,1631,871,1290,S1dog_2.wav,S2dog_NPsame.wav,3,4,6,9,12,11,dog1.jpg,dog2.jpg,pointybulb.jpg,roundbulb.jpg,campfire.jpg,woodenfork.jpg,2,14,2580,8,20,crit,4,22
MS004L4,Trial: 9,NP_same,same,NP,0,2,0,1,0,0,0,0,0,,,0,OBJ1,dog1.jpg,dog1.jpg,9,1631,871,1290,S1dog_2.wav,S2dog_NPsame.wav,3,4,6,9,12,11,dog1.jpg,dog2.jpg,pointybulb.jpg,roundbulb.jpg,campfire.jpg,woodenfork.jpg,2,14,2580,8,20,crit,4,22
MS004L4,Trial: 9,NP_same,same,NP,0,3,0,1,0,0,0,0,0,,,0,OBJ1,dog1.jpg,dog1.jpg,9,1631,871,1290,S1dog_2.wav,S2dog_NPsame.wav,3,4,6,9,12,11,dog1.jpg,dog2.jpg,pointybulb.jpg,roundbulb.jpg,campfire.jpg,woodenfork.jpg,2,14,2580,8,20,crit,4,22
MS004L4,Trial: 9,NP_same,same,NP,0,4,0.17,0.75,0,0,0,0,0,,,0.08,OBJ1,dog1.jpg,dog1.jpg,9,1631,871,1290,S1dog_2.wav,S2dog_NPsame.wav,3,4,6,9,12,11,dog1.jpg,dog2.jpg,pointybulb.jpg,roundbulb.jpg,campfire.jpg,woodenfork.jpg,2,14,2580,8,20,crit,4,22
MS004L4,Trial: 9,NP_same,same,NP,0,5,1,0,0,0,0,0,0,,,0,OBJ1,dog1.jpg,dog1.jpg,9,1631,871,1290,S1dog_2.wav,S2dog_NPsame.wav,3,4,6,9,12,11,dog1.jpg,dog2.jpg,pointybulb.jpg,roundbulb.jpg,campfire.jpg,woodenfork.jpg,2,14,2580,8,20,crit,4,22
MS004L4,Trial: 9,NP_same,same,NP,0,6,1,0,0,0,0,0,0,,,0,OBJ1,dog1.jpg,dog1.jpg,9,1631,871,1290,S1dog_2.wav,S2dog_NPsame.wav,3,4,6,9,12,11,dog1.jpg,dog2.jpg,pointybulb.jpg,roundbulb.jpg,campfire.jpg,woodenfork.jpg,2,14,2580,8,20,crit,4,22
MS004L4,Trial: 9,NP_same,same,NP,0,7,0.42,0,0,0,0,0,0,,,0,OBJ1,dog1.jpg,dog1.jpg,9,1631,871,1290,S1dog_2.wav,S2dog_NPsame.wav,3,4,6,9,12,11,dog1.jpg,dog2.jpg,pointybulb.jpg,roundbulb.jpg,campfire.jpg,woodenfork.jpg,2,14,2580,8,20,crit,4,22
MS004L4,Trial: 9,NP_same,same,NP,0,8,0.33,0,0,0,0,0,0,,,0,OBJ1,dog1.jpg,dog1.jpg,9,1631,871,1290,S1dog_2.wav,S2dog_NPsame.wav,3,4,6,9,12,11,dog1.jpg,dog2.jpg,pointybulb.jpg,roundbulb.jpg,campfire.jpg,woodenfork.jpg,2,14,2580,8,20,crit,4,22
MS004L4,Trial: 9,NP_same,same,NP,0,9,0.17,0,0,0,0,0,0,,,0.08,OBJ1,dog1.jpg,dog1.jpg,9,1631,871,1290,S1dog_2.wav,S2dog_NPsame.wav,3,4,6,9,12,11,dog1.jpg,dog2.jpg,pointybulb.jpg,roundbulb.jpg,campfire.jpg,woodenfork.jpg,2,14,2580,8,20,crit,4,22
MS004L4,Trial: 9,NP_same,same,NP,0,10,0.33,0,0,0,0,0,0,,,0,OBJ1,dog1.jpg,dog1.jpg,9,1631,871,1290,S1dog_2.wav,S2dog_NPsame.wav,3,4,6,9,12,11,dog1.jpg,dog2.jpg,pointybulb.jpg,roundbulb.jpg,campfire.jpg,woodenfork.jpg,2,14,2580,8,20,crit,4,22
MS004L4,Trial: 9,NP_same,same,NP,0,11,1,0,0,0,0,0,0,,,0,OBJ1,dog1.jpg,dog1.jpg,9,1631,871,1290,S1dog_2.wav,S2dog_NPsame.wav,3,4,6,9,12,11,dog1.jpg,dog2.jpg,pointybulb.jpg,roundbulb.jpg,campfire.jpg,woodenfork.jpg,2,14,2580,8,20,crit,4,22
MS004L4,Trial: 9,NP_same,same,NP,0,12,0.17,0,0,0,0,0,0.83,,,0,OBJ1,dog1.jpg,dog1.jpg,9,1631,871,1290,S1dog_2.wav,S2dog_NPsame.wav,3,4,6,9,12,11,dog1.jpg,dog2.jpg,pointybulb.jpg,roundbulb.jpg,campfire.jpg,woodenfork.jpg,2,14,2580,8,20,crit,4,22
MS004L4,Trial: 9,NP_same,same,NP,0,13,0,0,0,0,0,0,1,,,0,OBJ1,dog1.jpg,dog1.jpg,9,1631,871,1290,S1dog_2.wav,S2dog_NPsame.wav,3,4,6,9,12,11,dog1.jpg,dog2.jpg,pointybulb.jpg,roundbulb.jpg,campfire.jpg,woodenfork.jpg,2,14,2580,8,20,crit,4,22
MS004L4,Trial: 9,NP_same,same,NP,0,14,0,0,0,0,0,0,1,,,0,OBJ1,dog1.jpg,dog1.jpg,9,1631,871,1290,S1dog_2.wav,S2dog_NPsame.wav,3,4,6,9,12,11,dog1.jpg,dog2.jpg,pointybulb.jpg,roundbulb.jpg,campfire.jpg,woodenfork.jpg,2,14,2580,8,20,crit,4,22
MS004L4,Trial: 9,NP_same,same,NP,0,15,0,0,0,0,0,0,1,,,0,OBJ1,dog1.jpg,dog1.jpg,9,1631,871,1290,S1dog_2.wav,S2dog_NPsame.wav,3,4,6,9,12,11,dog1.jpg,dog2.jpg,pointybulb.jpg,roundbulb.jpg,campfire.jpg,woodenfork.jpg,2,14,2580,8,20,crit,4,22
MS004L4,Trial: 9,NP_same,same,NP,0,16,0,0,0,0,0,0,1,,,0,OBJ1,dog1.jpg,dog1.jpg,9,1631,871,1290,S1dog_2.wav,S2dog_NPsame.wav,3,4,6,9,12,11,dog1.jpg,dog2.jpg,pointybulb.jpg,roundbulb.jpg,campfire.jpg,woodenfork.jpg,2,14,2580,8,20,crit,4,22
